Country,City,Latitude,Longitude,Disease,Year,Cases
India,Pune,18.482893805104005,73.8126123716411,Rabies,2015,489
India,Pune,18.519851236910178,73.8166430843379,Rabies,2016,485
India,Pune,18.541375519615887,73.85827788839065,Rabies,2017,487
India,Pune,18.4785743524259,73.81587883476938,Rabies,2018,484
India,Pune,18.50389363149358,73.85647030774776,Rabies,2019,529
India,Pune,18.52708924820359,73.88836857538932,Rabies,2020,477
India,Pune,18.504252245882867,73.83868525940846,Rabies,2021,497
India,Pune,18.501854011827415,73.8895017186675,Rabies,2022,471
India,Pune,18.47519115513088,73.8155246912134,Trachoma,2010,515
India,Pune,18.554455937311648,73.88082724087793,Trachoma,2011,496
India,Pune,18.47537782994201,73.89984340496432,Trachoma,2012,518
India,Pune,18.481538802883843,73.83364990969278,Trachoma,2013,507
India,Pune,18.563254171499917,73.86063624174639,Trachoma,2014,517
India,Pune,18.54726657389386,73.8219232312971,Trachoma,2015,555
India,Pune,18.56673706316013,73.81937482880983,Trachoma,2016,453
India,Pune,18.550078286630512,73.90057037624027,Trachoma,2017,484
India,Pune,18.525443994377053,73.84168605840907,Trachoma,2018,535
India,Pune,18.516425692313767,73.86229987745764,Trachoma,2019,485
India,Pune,18.534668556310546,73.90360055436511,Trachoma,2020,497
India,Pune,18.55076871392095,73.81120589240565,Trachoma,2021,457
India,Pune,18.476208914968566,73.84799347387177,Trachoma,2022,435
India,Pune,18.521377152720856,73.83395235216291,Kala-azar,2010,535
India,Pune,18.51889241995533,73.86510464520771,Kala-azar,2011,502
India,Pune,18.533429963320735,73.83561919920592,Kala-azar,2012,490
India,Pune,18.498818048274988,73.86341304794193,Kala-azar,2013,544
India,Pune,18.519901405232726,73.83784338501015,Kala-azar,2014,495
India,Pune,18.56306243652744,73.82425722183004,Kala-azar,2015,483
India,Pune,18.554595217171858,73.89876069268196,Kala-azar,2016,478
India,Pune,18.51504665415972,73.89047180298837,Kala-azar,2017,498
India,Pune,18.557231971598956,73.89293406526826,Kala-azar,2018,507
India,Pune,18.54516837036544,73.83477398623494,Kala-azar,2019,468
India,Pune,18.509863266611813,73.84866414727772,Kala-azar,2020,481
India,Pune,18.506460231156993,73.84538324197716,Kala-azar,2021,527
India,Pune,18.520217113732663,73.86388915644294,Kala-azar,2022,501
India,Pune,18.53941280352741,73.90110135503076,Chikungunya,2010,528
India,Pune,18.526321602178086,73.81757215684922,Chikungunya,2011,458
India,Pune,18.492703633210546,73.88710092569985,Chikungunya,2012,503
India,Pune,18.545716969274068,73.84850527448296,Chikungunya,2013,497
India,Pune,18.551037696199,73.84882285486555,Chikungunya,2014,526
India,Pune,18.54149461259115,73.83363623455541,Chikungunya,2015,498
India,Pune,18.50641065527575,73.83258099812754,Chikungunya,2016,510
India,Pune,18.501183449864826,73.82706622377279,Chikungunya,2017,456
India,Pune,18.499478736627935,73.89395910751144,Chikungunya,2018,522
India,Pune,18.51018837900244,73.90464616101329,Chikungunya,2019,479
India,Pune,18.54334204405931,73.90566050652217,Chikungunya,2020,475
India,Pune,18.50342676521688,73.86429810935932,Chikungunya,2021,518
India,Pune,18.5618096386374,73.82147823863194,Chikungunya,2022,479
India,Pune,18.48840319204174,73.83423428283037,Japanese Encephalitis,2010,530
India,Pune,18.500509439816913,73.83820058475152,Japanese Encephalitis,2011,482
India,Pune,18.533945372601686,73.80767871755772,Japanese Encephalitis,2012,425
India,Pune,18.485842937332528,73.85384449851607,Japanese Encephalitis,2013,498
India,Pune,18.548498758122182,73.85034365330286,Japanese Encephalitis,2014,502
India,Pune,18.479763878611767,73.81574716280586,Japanese Encephalitis,2015,467
India,Pune,18.528871654857138,73.83154823122025,Japanese Encephalitis,2016,523
India,Pune,18.508815508439152,73.88577370066129,Japanese Encephalitis,2017,479
India,Pune,18.562601484786775,73.86365281895507,Japanese Encephalitis,2018,486
India,Pune,18.548277562404206,73.81096922130567,Japanese Encephalitis,2019,505
India,Pune,18.564658589799702,73.86094644054828,Japanese Encephalitis,2020,521
India,Pune,18.502600437654113,73.89979006844025,Japanese Encephalitis,2021,537
India,Pune,18.529907848359574,73.90601090244886,Japanese Encephalitis,2022,474
India,Ahmedabad,22.988282539820002,72.53598041894166,Dengue,2010,521
India,Ahmedabad,22.976741231737716,72.56672650835176,Dengue,2011,527
India,Ahmedabad,23.040302930492967,72.58519728487533,Dengue,2012,472
India,Ahmedabad,23.04383060199383,72.56130634963012,Dengue,2013,477
India,Ahmedabad,23.061997993992083,72.53397841779488,Dengue,2014,510
India,Ahmedabad,23.055455588831048,72.53719212703595,Dengue,2015,496
India,Ahmedabad,23.00777016169538,72.57954614413899,Dengue,2016,462
India,Ahmedabad,22.986789584491955,72.55412166092007,Dengue,2017,522
India,Ahmedabad,23.009626721625114,72.61837908028131,Dengue,2018,509
India,Ahmedabad,22.97720504120419,72.58999160256579,Dengue,2019,531
India,Ahmedabad,23.014322051282317,72.52203848432407,Dengue,2020,475
India,Ahmedabad,23.014544780487626,72.57169672790168,Dengue,2021,504
India,Ahmedabad,23.01223469916453,72.57075981388293,Dengue,2022,515
India,Ahmedabad,23.010840779770476,72.60665638520472,Leprosy,2010,461
India,Ahmedabad,22.973532917178016,72.54323829069203,Leprosy,2011,477
India,Ahmedabad,22.982826874361663,72.53561787047025,Leprosy,2012,523
India,Ahmedabad,22.981820812140445,72.55542475180741,Leprosy,2013,514
India,Ahmedabad,23.052272174841786,72.55962981372697,Leprosy,2014,498
India,Ahmedabad,22.990475565031254,72.54595384674347,Leprosy,2015,497
India,Ahmedabad,22.976004290235274,72.52278657275778,Leprosy,2016,500
India,Ahmedabad,23.054035724817968,72.5878661870312,Leprosy,2017,489
India,Ahmedabad,22.99530460919205,72.59530777378946,Leprosy,2018,514
India,Ahmedabad,23.0581377287717,72.53053144067626,Leprosy,2019,466
India,Ahmedabad,23.03025669374374,72.59634838309265,Leprosy,2020,472
India,Ahmedabad,23.058229960358965,72.55709020466482,Leprosy,2021,497
India,Ahmedabad,23.05121476871894,72.60778205414121,Leprosy,2022,510
India,Ahmedabad,22.974540898288634,72.52534053736993,Lymphatic Filariasis,2010,490
India,Ahmedabad,23.029704392221756,72.60486037951941,Lymphatic Filariasis,2011,498
India,Ahmedabad,23.01302415496281,72.58099563887293,Lymphatic Filariasis,2012,509
India,Ahmedabad,23.046762331327965,72.56486047005302,Lymphatic Filariasis,2013,512
India,Ahmedabad,23.029290345382762,72.58677450046744,Lymphatic Filariasis,2014,512
India,Ahmedabad,22.982251066918312,72.60390232966947,Lymphatic Filariasis,2015,476
India,Ahmedabad,23.023089859282468,72.58067300831677,Lymphatic Filariasis,2016,481
India,Ahmedabad,23.0214031728169,72.56489426215057,Lymphatic Filariasis,2017,485
India,Ahmedabad,22.983727245686172,72.58312503833797,Lymphatic Filariasis,2018,513
India,Ahmedabad,22.985716833456426,72.5967223458172,Lymphatic Filariasis,2019,487
India,Ahmedabad,22.988632980993298,72.56821685212797,Lymphatic Filariasis,2020,510
India,Ahmedabad,23.028138196896553,72.5333751039014,Lymphatic Filariasis,2021,529
India,Ahmedabad,23.016108787737522,72.60470850679042,Lymphatic Filariasis,2022,520
India,Ahmedabad,23.038021604929067,72.55286810653573,Schistosomiasis,2010,484
India,Ahmedabad,23.04860255743204,72.52291693076043,Schistosomiasis,2011,511
India,Ahmedabad,23.02047725505146,72.5566512630779,Schistosomiasis,2012,468
India,Ahmedabad,23.007711973166426,72.53658678614897,Schistosomiasis,2013,497
India,Ahmedabad,22.99740847382763,72.6015804172731,Schistosomiasis,2014,503
India,Ahmedabad,22.999310334016425,72.60476052336865,Schistosomiasis,2015,495
India,Ahmedabad,23.029961611367426,72.54323289959429,Schistosomiasis,2016,516
India,Ahmedabad,23.07069843594951,72.62090235035963,Schistosomiasis,2017,485
India,Ahmedabad,22.974601537482016,72.57680945460054,Schistosomiasis,2018,486
India,Ahmedabad,23.027014604406258,72.57817642058558,Schistosomiasis,2019,517
India,Ahmedabad,23.029981910638995,72.55160295862827,Schistosomiasis,2020,515
India,Ahmedabad,23.004680935189032,72.61665580194118,Schistosomiasis,2021,524
India,Ahmedabad,22.997785908349204,72.60783509186582,Schistosomiasis,2022,529
India,Ahmedabad,23.015955312188307,72.58376283591802,Soil-transmitted Helminthiasis,2010,514
India,Ahmedabad,23.047436228559476,72.52537691033993,Soil-transmitted Helminthiasis,2011,465
India,Ahmedabad,22.985619330263898,72.57197346941992,Soil-transmitted Helminthiasis,2012,487
India,Ahmedabad,23.051770964065877,72.53931975133888,Soil-transmitted Helminthiasis,2013,486
India,Ahmedabad,22.996977521310747,72.57422456561089,Soil-transmitted Helminthiasis,2014,517
India,Ahmedabad,23.04392953115549,72.569822843001,Soil-transmitted Helminthiasis,2015,534
India,Ahmedabad,23.055192597884172,72.59668785482273,Soil-transmitted Helminthiasis,2016,511
India,Ahmedabad,23.07158063012172,72.58999221526511,Soil-transmitted Helminthiasis,2017,532
India,Ahmedabad,23.0315035687683,72.52723579863736,Soil-transmitted Helminthiasis,2018,461
India,Ahmedabad,23.07059820640819,72.57979327950687,Soil-transmitted Helminthiasis,2019,521
India,Ahmedabad,23.05206536996358,72.54812476109717,Soil-transmitted Helminthiasis,2020,527
India,Ahmedabad,23.005515416797376,72.61722976232383,Soil-transmitted Helminthiasis,2021,456
India,Ahmedabad,23.04854694891671,72.52644264368949,Soil-transmitted Helminthiasis,2022,506
India,Ahmedabad,23.01453261597729,72.57989460419682,Rabies,2010,465
India,Ahmedabad,23.01391734325132,72.5262357827935,Rabies,2011,511
India,Ahmedabad,23.016146251700473,72.58358175643073,Rabies,2012,530
India,Ahmedabad,23.00510807096521,72.57287668654855,Rabies,2013,501
India,Ahmedabad,23.051711944842427,72.5958364517828,Rabies,2014,488
India,Ahmedabad,23.059362742521326,72.52443598101635,Rabies,2015,519
India,Ahmedabad,23.005330903877876,72.58671688217495,Rabies,2016,532
India,Ahmedabad,23.01391451424004,72.53475985366131,Rabies,2017,507
India,Ahmedabad,23.049025124497927,72.6013663761317,Rabies,2018,506
India,Ahmedabad,22.99235717473206,72.58656849123243,Rabies,2019,482
India,Ahmedabad,23.040128838815317,72.56730463672498,Rabies,2020,467
India,Ahmedabad,23.011381252302805,72.5487709827357,Rabies,2021,499
India,Ahmedabad,23.004104019016715,72.58587943080998,Rabies,2022,551
India,Ahmedabad,22.982903147010287,72.60540355293878,Trachoma,2010,517
India,Ahmedabad,23.01499695824053,72.60158044043943,Trachoma,2011,509
India,Ahmedabad,23.031505494037777,72.61728589868837,Trachoma,2012,483
India,Ahmedabad,23.02689982100058,72.53165771352917,Trachoma,2013,498
India,Ahmedabad,22.991711080022135,72.52234797411342,Trachoma,2014,472
India,Ahmedabad,23.015106698034717,72.61838812107192,Trachoma,2015,499
India,Ahmedabad,23.01950873125914,72.60308808923405,Trachoma,2016,507
India,Ahmedabad,23.030659210730732,72.55562832756208,Trachoma,2017,479
India,Ahmedabad,23.062716925833232,72.59378266013292,Trachoma,2018,480
India,Ahmedabad,23.035692052729058,72.5708379596102,Trachoma,2019,467
India,Ahmedabad,22.97687732883107,72.61787430444744,Trachoma,2020,522
India,Ahmedabad,23.02503963307918,72.59146016153758,Trachoma,2021,501
India,Ahmedabad,22.981614970773908,72.59589232528309,Trachoma,2022,542
India,Ahmedabad,23.03812160191791,72.58772222857495,Kala-azar,2010,463
India,Ahmedabad,22.998493361536536,72.59539851512434,Kala-azar,2011,468
India,Ahmedabad,23.010836165360516,72.59157902850352,Kala-azar,2012,500
India,Ahmedabad,22.972583715011485,72.58406535244875,Kala-azar,2013,500
India,Ahmedabad,22.974250819184878,72.5899236648129,Kala-azar,2014,485
India,Ahmedabad,23.008163462945447,72.59990540691733,Kala-azar,2015,495
India,Ahmedabad,23.061538057486086,72.53375511098844,Kala-azar,2016,535
India,Ahmedabad,22.993115985444867,72.56088172290158,Kala-azar,2017,507
India,Ahmedabad,23.003405342274093,72.55393964056245,Kala-azar,2018,523
India,Ahmedabad,23.05014528358407,72.54163320408821,Kala-azar,2019,509
India,Ahmedabad,23.042978192726245,72.61591309173791,Kala-azar,2020,483
India,Ahmedabad,22.985758300603546,72.58554838104654,Kala-azar,2021,507
India,Ahmedabad,22.998747747297262,72.53205139462062,Kala-azar,2022,469
India,Ahmedabad,22.983564629189416,72.53923361830613,Chikungunya,2010,497
India,Ahmedabad,23.00682882719933,72.53544661688977,Chikungunya,2011,470
India,Ahmedabad,23.060890722730747,72.56953465663689,Chikungunya,2012,517
India,Ahmedabad,23.028584412570392,72.62118588851513,Chikungunya,2013,461
India,Ahmedabad,22.980154251128845,72.57990794146639,Chikungunya,2014,546
India,Ahmedabad,23.02639285055671,72.5722534843262,Chikungunya,2015,512
India,Ahmedabad,22.99768426766473,72.52625737130988,Chikungunya,2016,506
India,Ahmedabad,22.9797832720333,72.56208188705936,Chikungunya,2017,509
India,Ahmedabad,23.02260884868936,72.53023081809003,Chikungunya,2018,507
India,Ahmedabad,22.985149544338352,72.58249709226948,Chikungunya,2019,515
India,Ahmedabad,23.00330853248558,72.53883210303059,Chikungunya,2020,534
India,Ahmedabad,22.981278447336923,72.61035015865947,Chikungunya,2021,502
India,Ahmedabad,23.053706468505414,72.58429459527464,Chikungunya,2022,486
India,Ahmedabad,23.022946890920277,72.54748645856756,Japanese Encephalitis,2010,505
India,Ahmedabad,22.9986402753603,72.58552835307,Japanese Encephalitis,2011,470
India,Ahmedabad,23.052593988943194,72.57837353738694,Japanese Encephalitis,2012,490
India,Ahmedabad,23.041452559081588,72.60712411886625,Japanese Encephalitis,2013,510
India,Ahmedabad,22.981721181082083,72.60931257920966,Japanese Encephalitis,2014,513
India,Ahmedabad,23.040214101427622,72.5701469500402,Japanese Encephalitis,2015,511
India,Ahmedabad,23.048746256667126,72.6056172663112,Japanese Encephalitis,2016,487
India,Ahmedabad,22.98659856369873,72.61839616397673,Japanese Encephalitis,2017,497
India,Ahmedabad,22.990165537569542,72.57137056304768,Japanese Encephalitis,2018,523
India,Ahmedabad,23.06675753251041,72.60955775487291,Japanese Encephalitis,2019,538
India,Ahmedabad,23.052797207062643,72.6147271710095,Japanese Encephalitis,2020,488
India,Ahmedabad,22.98192948185716,72.59529976846709,Japanese Encephalitis,2021,492
India,Ahmedabad,23.051718175404666,72.59075615129899,Japanese Encephalitis,2022,514
India,Jaipur,26.93913810461596,75.81918982096174,Dengue,2010,492
India,Jaipur,26.907372452931977,75.81072987902301,Dengue,2011,495
India,Jaipur,26.9131677512212,75.79507781849368,Dengue,2012,532
India,Jaipur,26.89430437187296,75.80386444472926,Dengue,2013,474
India,Jaipur,26.890717653502737,75.77305305330837,Dengue,2014,509
India,Jaipur,26.876593740439937,75.7771426373151,Dengue,2015,489
India,Jaipur,26.900978062613632,75.82548239521186,Dengue,2016,494
India,Jaipur,26.881519650172784,75.81585722132469,Dengue,2017,512
India,Jaipur,26.874423589594713,75.83522466091134,Dengue,2018,491
India,Jaipur,26.905788293043276,75.82584744344554,Dengue,2019,512
India,Jaipur,26.88184894857513,75.77890842663247,Dengue,2020,499
India,Jaipur,26.953292435337005,75.75986085062803,Dengue,2021,500
India,Jaipur,26.949953629164067,75.74224767674,Dengue,2022,492
India,Jaipur,26.91666643999784,75.7517128138666,Leprosy,2010,475
India,Jaipur,26.871280777452714,75.77011467877104,Leprosy,2011,518
India,Jaipur,26.910793678708085,75.804472803899,Leprosy,2012,486
India,Jaipur,26.888338918807168,75.78038002771639,Leprosy,2013,469
India,Jaipur,26.88646423121639,75.77370000649195,Leprosy,2014,488
India,Jaipur,26.882780000457196,75.77525991125617,Leprosy,2015,507
India,Jaipur,26.94348264614099,75.77584641306002,Leprosy,2016,559
India,Jaipur,26.948045384042427,75.81989684396169,Leprosy,2017,493
India,Jaipur,26.947729469788666,75.74310150338927,Leprosy,2018,503
India,Jaipur,26.88920337464573,75.74836376795548,Leprosy,2019,503
India,Jaipur,26.923137756226375,75.8228597546084,Leprosy,2020,518
India,Jaipur,26.89817696809496,75.79673475619553,Leprosy,2021,496
India,Jaipur,26.876416370793297,75.74367071849812,Leprosy,2022,484
India,Jaipur,26.934831354155946,75.75935707928662,Lymphatic Filariasis,2010,453
India,Jaipur,26.866565537557257,75.82540293381142,Lymphatic Filariasis,2011,504
India,Jaipur,26.93148796194896,75.79218205433459,Lymphatic Filariasis,2012,505
India,Jaipur,26.956707887430802,75.8152426041579,Lymphatic Filariasis,2013,496
India,Jaipur,26.878396889319845,75.80200655923652,Lymphatic Filariasis,2014,499
India,Jaipur,26.912838023912116,75.75455081471398,Lymphatic Filariasis,2015,508
India,Jaipur,26.939040354948865,75.81079639911012,Lymphatic Filariasis,2016,508
India,Jaipur,26.91978854394023,75.77314270720301,Lymphatic Filariasis,2017,493
India,Jaipur,26.923946593477385,75.83143191270929,Lymphatic Filariasis,2018,498
India,Jaipur,26.8651961219981,75.82534397154204,Lymphatic Filariasis,2019,536
India,Jaipur,26.905075235055687,75.82753021084979,Lymphatic Filariasis,2020,502
India,Jaipur,26.96139617182725,75.82968622972147,Lymphatic Filariasis,2021,471
India,Jaipur,26.883407323995904,75.78304663325524,Lymphatic Filariasis,2022,470
India,Jaipur,26.91444873154893,75.76477418134263,Schistosomiasis,2010,485
India,Jaipur,26.88574705018449,75.78416968368893,Schistosomiasis,2011,547
India,Jaipur,26.961860954230165,75.7903268035445,Schistosomiasis,2012,498
India,Jaipur,26.8893337238178,75.76366045079777,Schistosomiasis,2013,499
India,Jaipur,26.91254464971733,75.82164201399362,Schistosomiasis,2014,506
India,Jaipur,26.948056618525776,75.77004835655882,Schistosomiasis,2015,486
India,Jaipur,26.87457024998444,75.77446264994185,Schistosomiasis,2016,518
India,Jaipur,26.89258300715794,75.7918502496641,Schistosomiasis,2017,501
India,Jaipur,26.904331807953568,75.7806972157508,Schistosomiasis,2018,505
India,Jaipur,26.882616939649182,75.74465978786915,Schistosomiasis,2019,524
India,Jaipur,26.90318724426168,75.8181540991514,Schistosomiasis,2020,505
India,Jaipur,26.889631027580318,75.73795672687443,Schistosomiasis,2021,479
India,Jaipur,26.93097674057433,75.80427126944618,Schistosomiasis,2022,527
India,Jaipur,26.95294335021518,75.82709190561229,Soil-transmitted Helminthiasis,2010,526
India,Jaipur,26.910679140642312,75.7384394407484,Soil-transmitted Helminthiasis,2011,456
India,Jaipur,26.94257856941176,75.74138100408831,Soil-transmitted Helminthiasis,2012,497
India,Jaipur,26.956022452814754,75.80815402351685,Soil-transmitted Helminthiasis,2013,508
India,Jaipur,26.942880117389926,75.7655325656638,Soil-transmitted Helminthiasis,2014,512
India,Jaipur,26.89363782790612,75.76338762007339,Soil-transmitted Helminthiasis,2015,513
India,Jaipur,26.879168486537935,75.809822305706,Soil-transmitted Helminthiasis,2016,487
India,Jaipur,26.914863530302895,75.83102762680666,Soil-transmitted Helminthiasis,2017,522
India,Jaipur,26.922766682157082,75.79396298156537,Soil-transmitted Helminthiasis,2018,512
India,Jaipur,26.892769797996543,75.82561677094667,Soil-transmitted Helminthiasis,2019,486
India,Jaipur,26.90380397191233,75.7942578865414,Soil-transmitted Helminthiasis,2020,516
India,Jaipur,26.94590733964698,75.76961933772381,Soil-transmitted Helminthiasis,2021,516
India,Jaipur,26.954110797952392,75.78585621444945,Soil-transmitted Helminthiasis,2022,517
India,Jaipur,26.92390124932779,75.75490708041234,Rabies,2010,510
India,Jaipur,26.96128871069565,75.76987312574607,Rabies,2011,526
India,Jaipur,26.942651692672875,75.77235798077915,Rabies,2012,464
India,Jaipur,26.95925966866332,75.79699312571015,Rabies,2013,461
India,Jaipur,26.94712951214253,75.79864097680073,Rabies,2014,494
India,Jaipur,26.916811098796916,75.80061756979538,Rabies,2015,490
India,Jaipur,26.947237540933884,75.80279778494521,Rabies,2016,501
India,Jaipur,26.96168429424895,75.77912880779647,Rabies,2017,461
India,Jaipur,26.92745229627472,75.82257026436844,Rabies,2018,521
India,Jaipur,26.90193834869855,75.79854704010542,Rabies,2019,450
India,Jaipur,26.942764964616728,75.83640314696467,Rabies,2020,494
India,Jaipur,26.89614169429875,75.7550609596171,Rabies,2021,481
India,Jaipur,26.89702212052068,75.74486722052501,Rabies,2022,494
India,Jaipur,26.93497008125851,75.75771927309093,Trachoma,2010,488
India,Jaipur,26.887555831865427,75.77136427768598,Trachoma,2011,481
India,Jaipur,26.94528434755396,75.81971200955222,Trachoma,2012,491
India,Jaipur,26.95851914417974,75.83001738130267,Trachoma,2013,470
India,Jaipur,26.869517308277228,75.7959702921598,Trachoma,2014,500
India,Jaipur,26.904862607248557,75.8007538094257,Trachoma,2015,505
India,Jaipur,26.94798502773074,75.80697779146311,Trachoma,2016,459
India,Jaipur,26.883959220232992,75.74742030768888,Trachoma,2017,482
India,Jaipur,26.8937829861999,75.80694295993561,Trachoma,2018,523
India,Jaipur,26.958415237304795,75.78265451227198,Trachoma,2019,503
India,Jaipur,26.917277492640665,75.78875235893506,Trachoma,2020,473
India,Jaipur,26.889896563018027,75.78180436905303,Trachoma,2021,484
India,Jaipur,26.866525669223325,75.752003924431,Trachoma,2022,485
India,Jaipur,26.89627337671641,75.7778290165342,Kala-azar,2010,508
India,Jaipur,26.868676701152683,75.8190839969844,Kala-azar,2011,517
India,Jaipur,26.904510046023745,75.79549367853087,Kala-azar,2012,447
India,Jaipur,26.899580659290756,75.76533796896413,Kala-azar,2013,514
India,Jaipur,26.91009032555143,75.76269355481354,Kala-azar,2014,525
India,Jaipur,26.895299173327174,75.7924041068494,Kala-azar,2015,483
India,Jaipur,26.87778789913135,75.7959162179106,Kala-azar,2016,488
India,Jaipur,26.90569320792126,75.76393841391949,Kala-azar,2017,491
India,Jaipur,26.953032553348326,75.76160773375719,Kala-azar,2018,526
India,Jaipur,26.955140948752142,75.82530738870156,Kala-azar,2019,520
India,Jaipur,26.91795305296809,75.76176631680565,Kala-azar,2020,496
India,Jaipur,26.867127049172804,75.82096356593551,Kala-azar,2021,492
India,Jaipur,26.917230511210143,75.76460406611022,Kala-azar,2022,464
India,Jaipur,26.884536704626548,75.783091450463,Chikungunya,2010,500
India,Jaipur,26.86534815639817,75.82351791833861,Chikungunya,2011,509
India,Jaipur,26.86627722018826,75.79818363003142,Chikungunya,2012,514
India,Jaipur,26.948542354981242,75.79157144153312,Chikungunya,2013,551
India,Jaipur,26.9586215960296,75.83588571796443,Chikungunya,2014,486
India,Jaipur,26.89093383876823,75.76955907652906,Chikungunya,2015,520
India,Jaipur,26.87578170175076,75.79724784420691,Chikungunya,2016,448
India,Jaipur,26.94274323196081,75.82502540251953,Chikungunya,2017,555
India,Jaipur,26.877156123043196,75.77473224782332,Chikungunya,2018,496
India,Jaipur,26.895342373753845,75.78716659838275,Chikungunya,2019,479
India,Jaipur,26.929937176222072,75.81737734059907,Chikungunya,2020,491
India,Jaipur,26.89230545425898,75.79713851043549,Chikungunya,2021,518
India,Jaipur,26.934614685134754,75.78766688391715,Chikungunya,2022,523
India,Jaipur,26.937597596088217,75.75937205317055,Japanese Encephalitis,2010,480
India,Jaipur,26.95109694017624,75.75903869553224,Japanese Encephalitis,2011,498
India,Jaipur,26.930299883893575,75.75838640566799,Japanese Encephalitis,2012,480
India,Jaipur,26.956493551874225,75.79674814787589,Japanese Encephalitis,2013,507
India,Jaipur,26.95072394159223,75.79723280328082,Japanese Encephalitis,2014,472
India,Jaipur,26.925426088060238,75.77958777285922,Japanese Encephalitis,2015,516
India,Jaipur,26.86480150368316,75.74159758879884,Japanese Encephalitis,2016,509
India,Jaipur,26.92345208680225,75.77832657522849,Japanese Encephalitis,2017,514
India,Jaipur,26.911102967870388,75.83654414700625,Japanese Encephalitis,2018,532
India,Jaipur,26.86489421076109,75.7852587681824,Japanese Encephalitis,2019,491
India,Jaipur,26.90128529801946,75.75681599772292,Japanese Encephalitis,2020,468
India,Jaipur,26.958905934388927,75.75318169645088,Japanese Encephalitis,2021,484
India,Jaipur,26.880213598811434,75.79114677059783,Japanese Encephalitis,2022,489
India,Lucknow,26.822848217119617,80.9457884734942,Dengue,2010,470
India,Lucknow,26.89024767134643,80.91065489771289,Dengue,2011,499
India,Lucknow,26.83959089576047,80.99141666326705,Dengue,2012,502
India,Lucknow,26.835814194929625,80.99414108543661,Dengue,2013,512
India,Lucknow,26.875576265105547,80.92603161667013,Dengue,2014,519
India,Lucknow,26.878026010719346,80.89874038348972,Dengue,2015,501
India,Lucknow,26.809239127262845,80.96321848696475,Dengue,2016,470
India,Lucknow,26.845169360516106,80.93448306587267,Dengue,2017,519
India,Lucknow,26.803522639384223,80.93880189383216,Dengue,2018,469
India,Lucknow,26.805561504877748,80.90950246264507,Dengue,2019,519
India,Lucknow,26.808974109058713,80.92599032260347,Dengue,2020,490
India,Lucknow,26.821014414157016,80.94682071421086,Dengue,2021,509
India,Lucknow,26.86703932436184,80.90580910675065,Dengue,2022,526
India,Lucknow,26.89419787514365,80.98741397252392,Leprosy,2010,534
India,Lucknow,26.853411660474794,80.98020094481053,Leprosy,2011,520
India,Lucknow,26.846366130728526,80.90822380834477,Leprosy,2012,493
India,Lucknow,26.85277732849481,80.92068696743499,Leprosy,2013,457
India,Lucknow,26.850657373347335,80.96918883206112,Leprosy,2014,483
India,Lucknow,26.821492317196263,80.9291329537682,Leprosy,2015,517
India,Lucknow,26.831474268665897,80.932394643082,Leprosy,2016,547
India,Lucknow,26.878511809959996,80.90032409611138,Leprosy,2017,561
India,Lucknow,26.89520877005371,80.89911532234602,Leprosy,2018,491
India,Lucknow,26.858078181235882,80.93711070485794,Leprosy,2019,478
India,Lucknow,26.828104915964087,80.92068638748817,Leprosy,2020,508
India,Lucknow,26.879141223001888,80.92181661669255,Leprosy,2021,505
India,Lucknow,26.823195762187435,80.9884206768964,Leprosy,2022,522
India,Lucknow,26.805150972832905,80.93741109884127,Lymphatic Filariasis,2010,493
India,Lucknow,26.828835822760226,80.95215683288941,Lymphatic Filariasis,2011,484
India,Lucknow,26.864448556312922,80.91680295375748,Lymphatic Filariasis,2012,538
India,Lucknow,26.80574815005816,80.97129103131384,Lymphatic Filariasis,2013,498
India,Lucknow,26.805397698212897,80.93254034110448,Lymphatic Filariasis,2014,514
India,Lucknow,26.807431326214164,80.91337065865324,Lymphatic Filariasis,2015,473
India,Lucknow,26.82862345798122,80.96132904126799,Lymphatic Filariasis,2016,508
India,Lucknow,26.88171861485676,80.99026819374856,Lymphatic Filariasis,2017,502
India,Lucknow,26.851040369974854,80.97437168863839,Lymphatic Filariasis,2018,500
India,Lucknow,26.839330185517795,80.89967223726175,Lymphatic Filariasis,2019,460
India,Lucknow,26.875582853584287,80.90538298273707,Lymphatic Filariasis,2020,522
India,Lucknow,26.81367380846003,80.95392975017948,Lymphatic Filariasis,2021,503
India,Lucknow,26.823062268671464,80.97710518364028,Lymphatic Filariasis,2022,445
India,Lucknow,26.8617112825502,80.89751248165628,Schistosomiasis,2010,496
India,Lucknow,26.84427916040414,80.9587936769261,Schistosomiasis,2011,527
India,Lucknow,26.806847593907953,80.92645055692215,Schistosomiasis,2012,558
India,Lucknow,26.834194492174454,80.96191939047205,Schistosomiasis,2013,504
India,Lucknow,26.812129556701027,80.9749659185886,Schistosomiasis,2014,496
India,Lucknow,26.841248818889035,80.93566953877472,Schistosomiasis,2015,459
India,Lucknow,26.79929226439544,80.9378022966796,Schistosomiasis,2016,501
India,Lucknow,26.89025095629195,80.9234886792163,Schistosomiasis,2017,518
India,Lucknow,26.840070771105676,80.91300647968387,Schistosomiasis,2018,498
India,Lucknow,26.82242964098188,80.90980936704129,Schistosomiasis,2019,483
India,Lucknow,26.870955606589092,80.94155475484062,Schistosomiasis,2020,511
India,Lucknow,26.85309381935852,80.97046600993002,Schistosomiasis,2021,504
India,Lucknow,26.81517498522294,80.92021059034897,Schistosomiasis,2022,500
